station_id,phase_time,phase_type,phase_score,phase_amplitude,event_index,gamma_score
NC.JCPB.01.EH,2023-01-01T18:48:47.840000,S,0.727,2.615e-06,56,0.002465361129756373
NC.JCPB.01.EH,2023-01-01T18:50:48.520000,S,0.334,6.717e-07,-1,-1.0
NC.JCPB.01.EH,2023-01-01T18:51:00.270000,S,0.368,8.872e-07,186,0.006349052624417807
NC.JCPB.01.EH,2023-01-01T18:57:59.040000,S,0.672,2.239e-06,82,0.0016841261720109343
NC.JELB..EH,2023-01-01T18:36:01.033000,P,0.653,1.754e-05,168,0.008712066247913564
NC.JELB..EH,2023-01-01T18:49:25.173000,P,0.364,3.205e-06,107,0.00438133693109583
NC.JGR..EH,2023-01-01T18:32:18.560000,P,0.449,1.392e-06,130,0.006858716083901395
NC.JGR..EH,2023-01-01T18:32:19.840000,S,0.489,1.371e-06,130,0.002266023085536698
NC.JGR..EH,2023-01-01T18:48:47.110000,S,0.38,1.739e-06,54,0.002465361129756373
NC.JJO..EH,2023-01-01T18:35:56.880000,P,0.835,1.02e-05,168,0.011655358140782624
NC.JLO.01.HN,2023-01-01T18:35:58.680000,P,0.743,7.545e-06,168,0.007412692040189887
NC.JLO.01.HN,2023-01-01T18:57:00.190000,P,0.652,7.969e-07,-1,-1.0
NC.JLO.01.HN,2023-01-01T18:31:10.510000,S,0.428,1.046e-06,-1,-1.0
NC.JLO.01.HN,2023-01-01T18:31:43.510000,S,0.363,4.542e-07,-1,-1.0
NC.JLO.01.HN,2023-01-01T18:53:31.350000,S,0.382,1.494e-06,-1,-1.0
NC.JMGB..EH,2023-01-01T18:35:49.280000,P,0.592,1.88e-06,168,0.0031059949495387987
NC.JMGB..EH,2023-01-01T18:35:52.930000,S,0.594,1.88e-06,169,0.003357933293664732
NC.JMM.01.EH,2023-01-01T18:30:12.233000,P,0.428,1.275e-06,59,0.003027265719999287
NC.JMM.01.EH,2023-01-01T18:36:01.083000,P,0.434,5.11e-06,168,0.005841395464099088
NC.JMM.01.EH,2023-01-01T18:48:58.993000,P,0.703,1.136e-06,118,0.0036186977577357736
NC.JMM.01.EH,2023-01-01T18:30:15.203000,S,0.775,1.275e-06,61,0.0028002096894108887
NC.JPE.01.EH,2023-01-01T18:33:18.970000,P,0.337,5.835e-07,46,0.003669311655593365
NC.JPE.01.EH,2023-01-01T18:35:54.960000,P,0.59,1.3e-05,168,0.0065749091520657995
NC.JPE.01.EH,2023-01-01T18:45:41.250000,P,0.467,6.038e-07,-1,-1.0
NC.JPE.01.EH,2023-01-01T18:33:21.240000,S,0.339,5.835e-07,46,0.0022723395329789777
NC.JPR..EH,2023-01-01T18:30:58.510000,P,0.571,3.424e-06,90,0.0033765113698920775
NC.JPR..EH,2023-01-01T18:35:12.240000,P,0.641,5.969e-06,132,0.008465653990591097
NC.JPR..EH,2023-01-01T18:35:47.410000,P,0.756,3.154e-05,168,0.007234028532479082
NC.JPR..EH,2023-01-01T18:46:54.280000,P,0.52,3.85e-06,128,0.003985328691777767
NC.JPR..EH,2023-01-01T18:48:45.770000,P,0.651,4.361e-06,55,0.007016724777809284
NC.JPR..EH,2023-01-01T18:49:10.650000,P,0.456,3.982e-06,-1,-1.0
NC.JPR..EH,2023-01-01T18:56:38.430000,P,0.316,1.807e-05,180,0.0028586458228828885
NC.JPR..EH,2023-01-01T18:57:15.210000,P,0.576,8.035e-06,79,0.0034164423465921643
NC.JPR..EH,2023-01-01T18:59:09.720000,P,0.621,4.655e-06,133,0.0018508273210933559
NC.JPR..EH,2023-01-01T18:59:58.000000,P,0.378,1.259e-05,-1,-1.0
NC.JPR..EH,2023-01-01T18:31:09.250000,S,0.501,4.992e-06,90,0.014863496465563793
NC.JPR..EH,2023-01-01T18:35:20.320000,S,0.435,5.969e-06,132,0.0034905306751172416
NC.JPR..EH,2023-01-01T18:41:02.470000,S,0.322,6.032e-06,42,0.011281884571918572
NC.JPR..EH,2023-01-01T18:48:18.160000,S,0.649,3.716e-06,51,0.0011194171967798122
NC.JPR..EH,2023-01-01T18:51:36.070000,S,0.326,7.699e-06,-1,-1.0
NC.JPR..EH,2023-01-01T18:51:51.250000,S,0.499,5.918e-06,190,0.0015761192817430934
NC.JPR..EH,2023-01-01T18:52:50.890000,S,0.337,6.254e-06,110,0.007102039841615407
NC.JPR..EH,2023-01-01T18:54:32.480000,S,0.602,1.91e-05,194,0.002849959320315567
NC.JPR..EH,2023-01-01T18:54:58.010000,S,0.39,1.131e-05,193,0.0013925075063008303
NC.JPR..EH,2023-01-01T18:57:10.550000,S,0.301,6.858e-06,79,0.00048172727316392723
NC.JPR..EH,2023-01-01T18:57:21.390000,S,0.325,8.035e-06,78,0.0034164423465921643
NC.JPR..EH,2023-01-01T18:57:35.330000,S,0.555,3.409e-06,80,0.003554026111741734
NC.JPSB..EH,2023-01-01T18:35:55.320000,P,0.963,1.091e-05,168,0.0113394657802276
NC.JPSB..EH,2023-01-01T18:35:57.840000,S,0.698,1.091e-05,169,0.012345007945915346
NC.JSA..EH,2023-01-01T18:35:49.930000,P,0.799,1.903e-05,168,0.011118874422665934
NC.JSB..EH,2023-01-01T18:35:49.080000,P,0.813,1.46e-05,168,0.006367636066413522
NC.JSB..EH,2023-01-01T18:41:34.210000,P,0.523,7.651e-07,154,0.0005237984895285989
NC.JSB..EH,2023-01-01T18:59:06.650000,P,0.428,2.88e-07,133,0.0030266100352556633
NC.JSB..EH,2023-01-01T18:44:56.770000,S,0.369,4.112e-07,27,0.012626557611426415
NC.JSFB..EH,2023-01-01T18:35:53.810000,P,0.937,3.229e-06,168,0.0071944703909251045
NC.JSFB..EH,2023-01-01T18:57:37.090000,P,0.811,1.736e-07,80,0.005184237720032282
NC.JSFB..EH,2023-01-01T18:57:39.790000,S,0.437,1.736e-07,81,0.005184237720032282
NC.JSJ..EH,2023-01-01T18:35:55.340000,P,0.951,1.713e-05,168,0.005722730347682301
NC.JSJ..EH,2023-01-01T18:32:10.030000,S,0.427,2.788e-06,17,0.009994329557520885
NC.JSJ..EH,2023-01-01T18:35:59.210000,S,0.481,1.713e-05,169,0.011580777636299309
NC.JSJ..EH,2023-01-01T18:40:47.670000,S,0.404,3.786e-06,-1,-1.0
NC.JSP..EH,2023-01-01T18:35:49.540000,P,0.902,1.157e-05,168,0.010008617810419581
NC.JSP..EH,2023-01-01T18:36:19.950000,P,0.326,6.463e-06,170,0.008322727655507182
NC.JST.01.EH,2023-01-01T18:35:57.753000,P,0.885,1.109e-05,168,0.008254099856729575
NC.JST.01.EH,2023-01-01T18:46:52.203000,P,0.368,4.088e-07,128,0.006627369247058198
NC.JSV.01.HN,2023-01-01T18:31:50.890000,P,0.393,1.54e-06,16,0.009994329557520885
NC.JSV.01.HN,2023-01-01T18:35:58.420000,P,0.717,9.162e-06,168,0.005810446736137202
NC.JSV.01.HN,2023-01-01T18:49:28.970000,P,0.359,1.298e-06,109,0.0031358814573122537
NC.JSV.01.HN,2023-01-01T18:56:20.490000,P,0.705,1.019e-06,178,0.0009597960328349632
NC.JSV.01.HN,2023-01-01T18:31:55.100000,S,0.858,1.54e-06,16,0.010499999407704906
NC.JSV.01.HN,2023-01-01T18:56:22.610000,S,0.599,1.019e-06,178,0.0006899515023306262
NC.KBN.01.EH,2023-01-01T18:35:19.350000,P,0.844,0.0002331,168,0.007599758191475172
NC.KBN.01.EH,2023-01-01T18:44:04.670000,P,0.471,1.271e-07,88,0.06713675857327563
NC.KBN.01.EH,2023-01-01T18:46:33.630000,P,0.703,9.888e-08,172,0.02348080743582122
NC.KBN.01.EH,2023-01-01T18:55:25.450000,P,0.899,3.103e-07,73,0.0001406705846834042
NC.KBN.01.EH,2023-01-01T18:56:38.030000,P,0.406,5.716e-07,-1,-1.0
NC.KBN.01.EH,2023-01-01T18:35:30.450000,S,0.362,0.0004488,168,0.009627977081313964
NC.KBN.01.EH,2023-01-01T18:55:27.780000,S,0.627,3.103e-07,72,0.04566314342373812
NC.KBN.01.EH,2023-01-01T18:56:37.970000,S,0.372,5.716e-07,47,0.07085504092135525
NC.KBU.01.EH,2023-01-01T18:35:10.770000,P,0.976,0.004395,168,0.013686721236345541
NC.KBU.01.EH,2023-01-01T18:39:06.910000,P,0.969,2.242e-06,23,0.05491669209748976
NC.KBU.01.EH,2023-01-01T18:39:34.830000,P,0.983,6.676e-07,105,0.002435531740415354
NC.KBU.01.EH,2023-01-01T18:42:57.960000,P,0.347,1.414e-07,-1,-1.0
NC.KBU.01.EH,2023-01-01T18:43:55.530000,P,0.988,3.325e-06,86,0.024786181972859065
NC.KBU.01.EH,2023-01-01T18:46:24.530000,P,0.988,2.993e-06,172,0.003981694377319128
NC.KBU.01.EH,2023-01-01T18:50:19.470000,P,0.972,6.15e-07,69,0.00742736909009638
NC.KBU.01.EH,2023-01-01T18:52:26.720000,P,0.5,1.266e-07,15,0.003298112901482787
NC.KBU.01.EH,2023-01-01T18:53:31.720000,P,0.343,1.849e-07,101,0.03333496709239159
NC.KBU.01.EH,2023-01-01T18:53:48.810000,P,0.719,2.792e-07,-1,-1.0
NC.KBU.01.EH,2023-01-01T18:53:50.570000,P,0.913,9.376e-07,102,0.04633634253011093
NC.KBU.01.EH,2023-01-01T18:53:54.350000,P,0.585,2.981e-07,-1,-1.0
NC.KBU.01.EH,2023-01-01T18:55:16.550000,P,0.987,2.04e-05,73,0.03859525019114303
NC.KBU.01.EH,2023-01-01T18:56:41.250000,P,0.879,1.859e-07,49,0.011484886582794377
NC.KBU.01.EH,2023-01-01T18:59:15.080000,P,0.987,3.53e-07,40,0.06981329055159881
NC.KBU.01.EH,2023-01-01T18:59:49.680000,P,0.986,3.451e-07,67,0.21405612003273938
NC.KBU.01.EH,2023-01-01T18:35:16.050000,S,0.501,0.004395,168,0.011480207548345585
NC.KBU.01.EH,2023-01-01T18:39:12.530000,S,0.501,7.206e-07,23,0.0023305154513956843
NC.KBU.01.EH,2023-01-01T18:39:40.250000,S,0.589,6.069e-07,105,0.04549527418740744
NC.KBU.01.EH,2023-01-01T18:44:00.650000,S,0.462,3.325e-06,86,0.0384435434593474
NC.KBU.01.EH,2023-01-01T18:46:29.650000,S,0.454,2.993e-06,172,0.03392461047303738
NC.KBU.01.EH,2023-01-01T18:50:24.560000,S,0.751,1.704e-07,69,0.05635943955753699
NC.KBU.01.EH,2023-01-01T18:55:21.720000,S,0.726,7.591e-06,73,0.024835184715582433
NC.KBU.01.EH,2023-01-01T18:59:20.080000,S,0.742,3.53e-07,40,0.0005392209115983456
NC.KBU.01.EH,2023-01-01T18:59:54.770000,S,0.681,2.389e-07,67,0.13876648058438557
NC.KCR.03.EH,2023-01-01T18:35:10.070000,P,0.944,0.01134,168,0.014199771087410091
NC.KCR.03.EH,2023-01-01T18:37:44.910000,P,0.959,4.602e-06,18,6.534824254554351e-07
NC.KCR.03.EH,2023-01-01T18:39:05.720000,P,0.985,8.708e-07,23,0.004556811450098441
NC.KCR.03.EH,2023-01-01T18:39:33.760000,P,0.975,2.083e-06,105,0.005925039711941722
NC.KCR.03.EH,2023-01-01T18:40:02.790000,P,0.887,2.856e-07,35,0.00663610600252146
NC.KCR.03.EH,2023-01-01T18:41:05.870000,P,0.884,3.085e-07,117,0.011043410360596065
NC.KCR.03.EH,2023-01-01T18:41:30.400000,P,0.984,2.662e-07,43,0.09375494941106047
NC.KCR.03.EH,2023-01-01T18:42:34.520000,P,0.978,3.912e-07,24,0.08881188817898733
NC.KCR.03.EH,2023-01-01T18:43:54.550000,P,0.988,1.276e-05,86,0.0149824018339626
NC.KCR.03.EH,2023-01-01T18:44:40.830000,P,0.922,1.704e-07,138,0.11859219022520479
NC.KCR.03.EH,2023-01-01T18:46:23.540000,P,0.987,6.205e-06,172,8.409750842133446e-05
NC.KCR.03.EH,2023-01-01T18:47:27.270000,P,0.972,2.016e-07,63,0.004113568463999207
NC.KCR.03.EH,2023-01-01T18:48:46.550000,P,0.91,1.901e-07,142,0.013901728277491003
NC.KCR.03.EH,2023-01-01T18:49:00.110000,P,0.922,1.65e-07,-1,-1.0
NC.KCR.03.EH,2023-01-01T18:49:33.840000,P,0.933,3.5e-07,145,0.1603038392468576
NC.KCR.03.EH,2023-01-01T18:49:39.950000,P,0.934,3.721e-07,-1,-1.0
NC.KCR.03.EH,2023-01-01T18:50:18.900000,P,0.859,8.839e-08,69,0.00028602843064227197
NC.KCR.03.EH,2023-01-01T18:50:34.120000,P,0.975,1.382e-07,70,0.05850153149985935
NC.KCR.03.EH,2023-01-01T18:51:13.010000,P,0.628,1.551e-07,-1,-1.0
NC.KCR.03.EH,2023-01-01T18:52:25.580000,P,0.365,1.155e-07,15,0.09983005021220392
NC.KCR.03.EH,2023-01-01T18:53:06.760000,P,0.637,9.518e-08,100,0.0836447090368913
NC.KCR.03.EH,2023-01-01T18:53:30.530000,P,0.936,2.144e-07,101,0.010796203081822248
NC.KCR.03.EH,2023-01-01T18:53:47.680000,P,0.893,5.23e-07,102,0.016169134955002665
NC.KCR.03.EH,2023-01-01T18:54:30.720000,P,0.986,3.13e-07,32,0.05884148999915084
NC.KCR.03.EH,2023-01-01T18:54:42.470000,P,0.968,1.507e-07,33,0.05884148999915084
NC.KCR.03.EH,2023-01-01T18:55:15.710000,P,0.983,1.275e-05,73,0.00026352336529672895
NC.KCR.03.EH,2023-01-01T18:56:18.070000,P,0.977,1.047e-06,48,0.04380816945570946
NC.KCR.03.EH,2023-01-01T18:56:40.200000,P,0.765,1.799e-07,49,0.09404430302515485
NC.KCR.03.EH,2023-01-01T18:56:59.580000,P,0.978,2.064e-07,50,0.103456936652026
NC.KCR.03.EH,2023-01-01T18:57:30.110000,P,0.804,1.201e-07,6,0.13024855274104313
NC.KCR.03.EH,2023-01-01T18:59:10.150000,P,0.982,1.628e-07,38,0.1553321160854916
NC.KCR.03.EH,2023-01-01T18:59:48.720000,P,0.985,5.676e-07,67,0.21363868539942124
NC.KCR.03.EH,2023-01-01T18:31:04.790000,S,0.437,6.557e-08,96,0.017970767504276595
NC.KCR.03.EH,2023-01-01T18:35:14.530000,S,0.304,0.01134,168,0.01637973530903336
NC.KCR.03.EH,2023-01-01T18:37:49.410000,S,0.468,2.089e-06,18,0.3083098182632625
NC.KCR.03.EH,2023-01-01T18:39:10.050000,S,0.474,3.958e-07,23,0.3177247051368986
NC.KCR.03.EH,2023-01-01T18:39:37.450000,S,0.423,6.188e-07,105,0.0019390097695657755
NC.KCR.03.EH,2023-01-01T18:41:34.540000,S,0.84,1.901e-07,43,0.07538435197796195
NC.KCR.03.EH,2023-01-01T18:42:38.320000,S,0.482,1.485e-07,24,0.04562244967513531
NC.KCR.03.EH,2023-01-01T18:43:58.920000,S,0.777,1.249e-05,86,0.02908151543314207
NC.KCR.03.EH,2023-01-01T18:44:29.530000,S,0.338,1.261e-07,-1,-1.0
NC.KCR.03.EH,2023-01-01T18:44:45.490000,S,0.669,1.704e-07,138,0.03480053892243929
NC.KCR.03.EH,2023-01-01T18:46:27.850000,S,0.693,6.205e-06,172,0.019076265313495683
NC.KCR.03.EH,2023-01-01T18:47:31.690000,S,0.783,2.016e-07,63,0.011100274634298295
NC.KCR.03.EH,2023-01-01T18:50:22.690000,S,0.308,1.16e-07,69,0.11615736244574211
NC.KCR.03.EH,2023-01-01T18:50:37.490000,S,0.654,1.382e-07,70,0.00742736909009638
NC.KCR.03.EH,2023-01-01T18:51:16.970000,S,0.507,1.551e-07,84,0.013292683792401089
NC.KCR.03.EH,2023-01-01T18:53:13.100000,S,0.428,9.518e-08,100,0.05657663900176523
NC.KCR.03.EH,2023-01-01T18:53:34.870000,S,0.631,2.144e-07,101,0.11667678993289814
NC.KCR.03.EH,2023-01-01T18:53:53.810000,S,0.702,5.23e-07,102,0.014279591316851307
NC.KCR.03.EH,2023-01-01T18:54:34.580000,S,0.799,2.37e-07,32,0.02516504323718731
NC.KCR.03.EH,2023-01-01T18:55:20.120000,S,0.523,1.275e-05,73,0.00012225533924933946
NC.KCR.03.EH,2023-01-01T18:56:21.990000,S,0.317,2.164e-07,48,0.12052290948868842
NC.KCR.03.EH,2023-01-01T18:56:47.210000,S,0.384,1.799e-07,49,0.08242609985512035
NC.KCR.03.EH,2023-01-01T18:57:03.430000,S,0.82,8.855e-08,50,0.07085504092135525
NC.KCR.03.EH,2023-01-01T18:59:14.540000,S,0.901,1.508e-07,38,0.11356632842993547
NC.KCR.03.EH,2023-01-01T18:59:19.170000,S,0.489,1.359e-07,40,0.008175674822761317
NC.KCR.03.EH,2023-01-01T18:59:53.060000,S,0.592,5.676e-07,67,0.12977440983092423
NC.KCSB.01.HN,2023-01-01T18:35:13.093000,P,0.94,0.002954,168,0.013561640748546948
NC.KCSB.01.HN,2023-01-01T18:39:09.293000,P,0.978,1.439e-06,23,0.046805128906568905
NC.KCSB.01.HN,2023-01-01T18:43:58.133000,P,0.948,5.718e-06,86,0.02460643456716941
NC.KCSB.01.HN,2023-01-01T18:46:27.133000,P,0.918,5.094e-06,172,0.02298824406341879
NC.KCSB.01.HN,2023-01-01T18:55:18.853000,P,0.965,3.701e-06,73,0.021081336105039865
NC.KCSB.01.HN,2023-01-01T18:35:20.223000,S,0.769,0.002954,168,0.015340278138621145
NC.KCSB.01.HN,2023-01-01T18:39:16.533000,S,0.67,1.439e-06,23,0.1530222058439005
NC.KCSB.01.HN,2023-01-01T18:44:05.523000,S,0.768,2.944e-06,86,0.035041153119799676
NC.KCSB.01.HN,2023-01-01T18:46:34.483000,S,0.866,5.094e-06,172,0.00012541211083158098
NC.KCSB.01.HN,2023-01-01T18:55:26.023000,S,0.747,2.168e-06,73,0.025151160076688012
NC.KCT..HH,2023-01-01T18:35:12.023000,P,0.912,0.01973,168,0.012506926204431635
NC.KCT..HH,2023-01-01T18:43:56.063000,P,0.964,9.097e-06,86,0.015619093570151841
NC.KCT..HH,2023-01-01T18:46:25.113000,P,0.983,8.847e-06,172,0.001975169192212088
NC.KCT..HH,2023-01-01T18:55:17.303000,P,0.975,1.171e-05,73,0.02155227093084657
NC.KCT..HH,2023-01-01T18:56:35.313000,P,0.858,2.511e-06,49,0.0967538249433232
NC.KCT..HH,2023-01-01T18:59:22.283000,P,0.355,4.755e-07,39,0.11265818061681859
NC.KCT..HH,2023-01-01T18:59:23.693000,P,0.31,9.79e-07,-1,-1.0
NC.KCT..HH,2023-01-01T18:35:18.363000,S,0.624,0.01973,168,0.008815291882936031
NC.KCT..HH,2023-01-01T18:39:13.203000,S,0.522,3.385e-06,23,0.029863144947155838
NC.KCT..HH,2023-01-01T18:44:01.903000,S,0.851,9.097e-06,86,0.03793329708580217
NC.KCT..HH,2023-01-01T18:46:31.013000,S,0.851,3.543e-06,172,0.0011022477874812935
NC.KCT..HH,2023-01-01T18:53:06.403000,S,0.329,1.222e-06,100,0.01881608575311075
NC.KCT..HH,2023-01-01T18:55:23.323000,S,0.787,1.171e-05,73,0.0209396470105498
NC.KCT..HH,2023-01-01T18:56:38.773000,S,0.55,2.511e-06,49,0.005182380495047613
NC.KCT..HH,2023-01-01T18:59:25.713000,S,0.762,9.79e-07,39,0.0924429513300877
NC.KFB.01.HN,2023-01-01T18:35:25.943000,P,0.863,0.0002188,168,0.01616175784964176
NC.KFB.01.HN,2023-01-01T18:55:31.433000,S,0.387,9.119e-07,-1,-1.0
NC.KFB.01.HN,2023-01-01T18:55:47.603000,S,0.664,1.815e-06,73,0.036871909405298726
NC.KFP.01.EH,2023-01-01T18:35:19.730000,P,0.87,0.0002953,168,0.005694466049605839
NC.KFP.01.EH,2023-01-01T18:44:05.250000,P,0.776,2.915e-07,86,0.012357664190217265
NC.KFP.01.EH,2023-01-01T18:46:34.040000,P,0.852,1.61e-07,172,0.03315259747477095
NC.KFP.01.EH,2023-01-01T18:46:42.970000,P,0.547,2.631e-07,174,0.05680881310019403
NC.KFP.01.EH,2023-01-01T18:54:26.480000,P,0.937,8.069e-08,-1,-1.0
NC.KFP.01.EH,2023-01-01T18:55:25.740000,P,0.94,2.714e-06,73,0.011748280492547296
NC.KFP.01.EH,2023-01-01T18:35:31.610000,S,0.444,0.0002706,168,0.008028932012606928
NC.KFP.01.EH,2023-01-01T18:44:17.570000,S,0.645,2.606e-07,86,0.033684169695905986
NC.KFP.01.EH,2023-01-01T18:46:46.530000,S,0.757,2.631e-07,172,0.025233502094540696
NC.KFP.01.EH,2023-01-01T18:54:28.770000,S,0.574,8.069e-08,-1,-1.0
NC.KFP.01.EH,2023-01-01T18:55:38.130000,S,0.439,7.325e-07,73,0.000950001236076762
NC.KHBB..HH,2023-01-01T18:35:16.303000,P,0.935,0.0007933,168,0.016056901244793885
NC.KHBB..HH,2023-01-01T18:44:01.363000,P,0.967,6.452e-07,86,0.019170575410473092
NC.KHBB..HH,2023-01-01T18:46:30.263000,P,0.841,3.977e-07,172,0.0510124937225028
NC.KHBB..HH,2023-01-01T18:53:55.873000,P,0.921,1.674e-07,102,0.10265173959781045
NC.KHBB..HH,2023-01-01T18:55:22.083000,P,0.982,1.865e-06,73,0.0007312319266270245
NC.KHBB..HH,2023-01-01T18:56:25.223000,P,0.722,1.519e-07,48,0.011484886582794377
NC.KHBB..HH,2023-01-01T18:35:17.633000,S,0.596,0.0007933,168,0.007372658993036273
NC.KHBB..HH,2023-01-01T18:44:03.563000,S,0.687,4.353e-07,88,0.024786181972859065
NC.KHBB..HH,2023-01-01T18:44:12.253000,S,0.354,4.951e-07,86,0.01713222649182196
NC.KHBB..HH,2023-01-01T18:53:26.313000,S,0.357,1.066e-07,100,0.0655448051859308
NC.KHBB..HH,2023-01-01T18:54:04.933000,S,0.353,1.674e-07,102,0.00905494097842877
NC.KHBB..HH,2023-01-01T18:55:31.783000,S,0.366,1.266e-06,73,0.0003748333251179522
NC.KHBB..HH,2023-01-01T18:56:34.813000,S,0.49,1.519e-07,48,0.09404430302515485
NC.KHMB..HH,2023-01-01T18:35:14.663000,P,0.938,0.0042,168,0.014304326808256681
NC.KHMB..HH,2023-01-01T18:43:59.223000,P,0.943,3.155e-06,86,0.02640447298112654
NC.KHMB..HH,2023-01-01T18:46:28.203000,P,0.933,1.421e-06,172,0.08166801062250842
NC.KHMB..HH,2023-01-01T18:55:20.143000,P,0.966,7.894e-06,73,0.019373763661543395
NC.KHMB..HH,2023-01-01T18:35:22.613000,S,0.71,0.0042,168,0.01132828938822325
NC.KHMB..HH,2023-01-01T18:44:07.293000,S,0.744,3.155e-06,86,0.011356876716647412
NC.KHMB..HH,2023-01-01T18:46:36.023000,S,0.729,1.421e-06,172,0.0009790990186890867
NC.KHMB..HH,2023-01-01T18:54:00.323000,S,0.442,4.11e-07,102,0.014827643384968172
NC.KHMB..HH,2023-01-01T18:55:27.863000,S,0.896,7.894e-06,73,0.03399777084317547
NC.KHMB..HH,2023-01-01T18:56:30.473000,S,0.361,3.693e-07,48,0.08242609985512035
NC.KIP.01.EH,2023-01-01T18:31:23.080000,P,0.438,3.417e-07,-1,-1.0
NC.KIP.01.EH,2023-01-01T18:31:45.200000,P,0.523,1.826e-07,-1,-1.0
NC.KIP.01.EH,2023-01-01T18:34:04.090000,P,0.445,1.926e-07,-1,-1.0
NC.KIP.01.EH,2023-01-01T18:35:17.810000,P,0.78,0.0003172,168,0.014541266244420035
NC.KIP.01.EH,2023-01-01T18:44:03.250000,P,0.616,2.208e-07,86,0.01708482475060754
NC.KIP.01.EH,2023-01-01T18:46:04.910000,P,0.531,3.03e-07,171,0.0006337470706368512
NC.KIP.01.EH,2023-01-01T18:46:32.350000,P,0.339,1.853e-07,172,0.0005596316130936946
NC.KIP.01.EH,2023-01-01T18:49:56.410000,P,0.4,1.399e-07,147,0.1603038392468576
NC.KIP.01.EH,2023-01-01T18:53:20.680000,P,0.421,1.563e-07,-1,-1.0
NC.KIP.01.EH,2023-01-01T18:55:23.790000,P,0.933,1.23e-06,73,0.0013556298611618208
NC.KIP.01.EH,2023-01-01T18:59:34.120000,P,0.745,2.739e-07,39,0.1872238932681954
NC.KIP.01.EH,2023-01-01T18:35:29.010000,S,0.514,0.0003259,168,6.58135633346783e-05
NC.KIP.01.EH,2023-01-01T18:42:42.070000,S,0.306,2.216e-07,-1,-1.0
NC.KIP.01.EH,2023-01-01T18:46:35.310000,S,0.32,1.853e-07,173,0.0009137248093266112
NC.KIP.01.EH,2023-01-01T18:49:57.150000,S,0.305,1.399e-07,147,0.080622824365907
NC.KIP.01.EH,2023-01-01T18:53:25.730000,S,0.431,1.563e-07,-1,-1.0
NC.KIP.01.EH,2023-01-01T18:55:35.180000,S,0.699,7.557e-07,73,0.0021831381899201246
NC.KIP.01.EH,2023-01-01T18:59:35.350000,S,0.487,2.739e-07,38,0.00029669756094084587
NC.KLR.01.EH,2023-01-01T18:35:16.470000,P,0.953,0.0004872,168,0.009482422652401365
NC.KLR.01.EH,2023-01-01T18:44:01.680000,P,0.757,2.315e-07,86,0.023351084198543353
NC.KLR.01.EH,2023-01-01T18:46:30.600000,P,0.964,1.672e-07,172,0.0026640739516753235
NC.KLR.01.EH,2023-01-01T18:55:22.430000,P,0.971,4.387e-07,73,0.0015981459002089408
NC.KLR.01.EH,2023-01-01T18:55:26.950000,P,0.312,7.92e-07,72,0.03098356369180951
NC.KLR.01.EH,2023-01-01T18:59:20.850000,P,0.981,1.063e-07,40,0.01565032850312182
NC.KLR.01.EH,2023-01-01T18:35:25.720000,S,0.385,0.0004872,168,8.877238975978495e-05
NC.KLR.01.EH,2023-01-01T18:44:10.810000,S,0.387,1.678e-07,86,9.466369861708306e-06
NC.KLR.01.EH,2023-01-01T18:46:35.890000,S,0.603,1.672e-07,173,0.003533961178935734
NC.KLR.01.EH,2023-01-01T18:55:31.810000,S,0.604,7.92e-07,73,0.002894665463172579
NC.KMPB..HH,2023-01-01T18:35:09.903000,P,0.91,0.02581,168,0.010613407778048612
NC.KMPB..HH,2023-01-01T18:37:44.293000,P,0.987,3.022e-05,18,0.13193163662166682
NC.KMPB..HH,2023-01-01T18:38:54.643000,P,0.84,2.096e-06,22,0.22638643086659863
NC.KMPB..HH,2023-01-01T18:39:05.093000,P,0.978,5.088e-06,23,0.3175648463230149
NC.KMPB..HH,2023-01-01T18:39:33.073000,P,0.967,3.329e-06,105,0.014215074415797769
NC.KMPB..HH,2023-01-01T18:43:53.893000,P,0.989,7.361e-05,86,0.0859304877732266
NC.KMPB..HH,2023-01-01T18:46:22.933000,P,0.988,2.024e-05,172,0.12123883570138747
NC.KMPB..HH,2023-01-01T18:48:46.023000,P,0.92,6.112e-07,142,0.011909085610110073
NC.KMPB..HH,2023-01-01T18:49:33.773000,P,0.55,9.875e-07,145,0.080622824365907
NC.KMPB..HH,2023-01-01T18:50:33.413000,P,0.774,8.638e-07,70,0.05635943955753699
NC.KMPB..HH,2023-01-01T18:53:49.173000,P,0.974,2.54e-06,102,0.002928825116299868
NC.KMPB..HH,2023-01-01T18:54:26.923000,P,0.628,7.645e-07,31,0.05884148999915084
NC.KMPB..HH,2023-01-01T18:54:41.843000,P,0.894,5.391e-07,33,0.02516504323718731
NC.KMPB..HH,2023-01-01T18:55:15.303000,P,0.984,6.138e-05,73,0.0004507074191074759
NC.KMPB..HH,2023-01-01T18:56:11.753000,P,0.438,1.849e-06,47,0.024360256727343346
NC.KMPB..HH,2023-01-01T18:56:18.013000,P,0.979,1.792e-06,48,0.0967538249433232
NC.KMPB..HH,2023-01-01T18:56:36.753000,P,0.958,1.608e-06,49,0.0019355073115366913
NC.KMPB..HH,2023-01-01T18:59:09.473000,P,0.954,1.334e-06,38,0.0667788548890696
NC.KMPB..HH,2023-01-01T18:59:24.363000,P,0.957,2.26e-06,-1,-1.0
NC.KMPB..HH,2023-01-01T18:59:48.113000,P,0.923,2.613e-06,67,0.15454007639960657
