station_id,phase_time,phase_score,phase_type,phase_amplitude,begin_time,phase_index,dt
NC.GDXB..HH,2023-01-01T18:47:36.903000,0.984,P,6.483e-06,2023-01-01T00:00:00.003,6765690,0.01
NC.GDXB..HH,2023-01-01T18:52:23.963000,0.748,P,1.147e-06,2023-01-01T00:00:00.003,6794396,0.01
NC.GDXB..HH,2023-01-01T18:47:37.493000,0.958,S,6.483e-06,2023-01-01T00:00:00.003,6765749,0.01
NC.GFC.01.EH,2023-01-01T18:30:52.730000,0.456,P,6.663e-07,2023-01-01T00:00:00.000,6665273,0.01
NC.GFC.01.EH,2023-01-01T18:31:02.170000,0.422,P,9.493e-07,2023-01-01T00:00:00.000,6666217,0.01
NC.GFC.01.EH,2023-01-01T18:32:12.250000,0.308,P,1.298e-06,2023-01-01T00:00:00.000,6673225,0.01
NC.GFC.01.EH,2023-01-01T18:34:21.720000,0.495,P,5.673e-07,2023-01-01T00:00:00.000,6686172,0.01
NC.GFC.01.EH,2023-01-01T18:35:32.000000,0.712,P,7.58e-06,2023-01-01T00:00:00.000,6693200,0.01
NC.GFC.01.EH,2023-01-01T18:41:22.210000,0.488,P,3.959e-07,2023-01-01T00:00:00.000,6728221,0.01
NC.GFC.01.EH,2023-01-01T18:43:03.990000,0.88,P,8.201e-07,2023-01-01T00:00:00.000,6738399,0.01
NC.GFC.01.EH,2023-01-01T18:44:22.170000,0.344,P,5.226e-07,2023-01-01T00:00:00.000,6746217,0.01
NC.GFC.01.EH,2023-01-01T18:44:29.450000,0.534,P,4.586e-07,2023-01-01T00:00:00.000,6746945,0.01
NC.GFC.01.EH,2023-01-01T18:45:56.730000,0.433,P,5.078e-07,2023-01-01T00:00:00.000,6755673,0.01
NC.GFC.01.EH,2023-01-01T18:47:48.360000,0.407,P,3.233e-07,2023-01-01T00:00:00.000,6766836,0.01
NC.GFC.01.EH,2023-01-01T18:48:37.120000,0.38,P,5.441e-07,2023-01-01T00:00:00.000,6771712,0.01
NC.GFC.01.EH,2023-01-01T18:52:53.290000,0.541,P,6.731e-07,2023-01-01T00:00:00.000,6797329,0.01
NC.GFC.01.EH,2023-01-01T18:53:13.370000,0.384,P,5.096e-07,2023-01-01T00:00:00.000,6799337,0.01
NC.GFC.01.EH,2023-01-01T18:55:54.330000,0.301,P,4.827e-07,2023-01-01T00:00:00.000,6815433,0.01
NC.GFC.01.EH,2023-01-01T18:56:18.190000,0.461,P,8.96e-07,2023-01-01T00:00:00.000,6817819,0.01
NC.GFC.01.EH,2023-01-01T18:57:19.760000,0.647,P,6.867e-07,2023-01-01T00:00:00.000,6823976,0.01
NC.GFC.01.EH,2023-01-01T18:58:56.270000,0.486,P,1.299e-06,2023-01-01T00:00:00.000,6833627,0.01
NC.GFC.01.EH,2023-01-01T18:59:33.630000,0.499,P,5.463e-07,2023-01-01T00:00:00.000,6837363,0.01
NC.GFC.01.EH,2023-01-01T18:59:44.120000,0.434,P,6.988e-07,2023-01-01T00:00:00.000,6838412,0.01
NC.GFC.01.EH,2023-01-01T18:30:54.590000,0.603,S,9.493e-07,2023-01-01T00:00:00.000,6665459,0.01
NC.GFC.01.EH,2023-01-01T18:31:44.080000,0.387,S,9.739e-07,2023-01-01T00:00:00.000,6670408,0.01
NC.GFC.01.EH,2023-01-01T18:41:10.210000,0.48,S,4.808e-07,2023-01-01T00:00:00.000,6727021,0.01
NC.GFC.01.EH,2023-01-01T18:41:40.520000,0.558,S,4.979e-07,2023-01-01T00:00:00.000,6730052,0.01
NC.GFC.01.EH,2023-01-01T18:42:07.240000,0.324,S,1.1e-06,2023-01-01T00:00:00.000,6732724,0.01
NC.GFC.01.EH,2023-01-01T18:43:51.050000,0.307,S,5.135e-07,2023-01-01T00:00:00.000,6743105,0.01
NC.GFC.01.EH,2023-01-01T18:44:08.730000,0.432,S,5.154e-07,2023-01-01T00:00:00.000,6744873,0.01
NC.GFC.01.EH,2023-01-01T18:44:14.850000,0.321,S,5.226e-07,2023-01-01T00:00:00.000,6745485,0.01
NC.GFC.01.EH,2023-01-01T18:46:37.330000,0.43,S,4.5e-07,2023-01-01T00:00:00.000,6759733,0.01
NC.GFC.01.EH,2023-01-01T18:52:54.800000,0.393,S,6.731e-07,2023-01-01T00:00:00.000,6797480,0.01
NC.GFC.01.EH,2023-01-01T18:56:18.150000,0.395,S,8.96e-07,2023-01-01T00:00:00.000,6817815,0.01
NC.GFC.01.EH,2023-01-01T18:58:59.410000,0.661,S,1.299e-06,2023-01-01T00:00:00.000,6833941,0.01
NC.GGPC.01.EH,2023-01-01T18:31:46.280000,0.686,P,2.475e-07,2023-01-01T00:00:00.000,6670628,0.01
NC.GGPC.01.EH,2023-01-01T18:35:33.320000,0.655,P,4.329e-06,2023-01-01T00:00:00.000,6693332,0.01
NC.GGPC.01.EH,2023-01-01T18:47:37.330000,0.983,P,5.134e-07,2023-01-01T00:00:00.000,6765733,0.01
NC.GGPC.01.EH,2023-01-01T18:52:24.830000,0.901,P,1.67e-07,2023-01-01T00:00:00.000,6794483,0.01
NC.GGPC.01.EH,2023-01-01T18:52:51.680000,0.356,P,1.94e-07,2023-01-01T00:00:00.000,6797168,0.01
NC.GGPC.01.EH,2023-01-01T18:53:52.820000,0.577,P,1.129e-07,2023-01-01T00:00:00.000,6803282,0.01
NC.GGPC.01.EH,2023-01-01T18:47:39.030000,0.382,S,5.134e-07,2023-01-01T00:00:00.000,6765903,0.01
NC.GGPC.01.EH,2023-01-01T18:52:26.400000,0.718,S,1.67e-07,2023-01-01T00:00:00.000,6794640,0.01
NC.GHGB.01.HH,2023-01-01T18:35:29.043000,0.731,P,1.213e-05,2023-01-01T00:00:00.003,6692904,0.01
NC.GHGB.01.HH,2023-01-01T18:33:32.853000,0.346,S,5.186e-08,2023-01-01T00:00:00.003,6681285,0.01
NC.GHO.01.EH,2023-01-01T18:35:26.350000,0.903,P,0.0001195,2023-01-01T00:00:00.000,6692635,0.01
NC.GHO.01.EH,2023-01-01T18:55:32.330000,0.944,P,1.05e-06,2023-01-01T00:00:00.000,6813233,0.01
NC.GNR.01.EH,2023-01-01T18:35:24.000000,0.951,P,0.0001454,2023-01-01T00:00:00.000,6692400,0.01
NC.GNR.01.EH,2023-01-01T18:55:29.990000,0.983,P,2.498e-06,2023-01-01T00:00:00.000,6812999,0.01
NC.GNR.01.EH,2023-01-01T18:55:32.920000,0.699,S,6.658e-07,2023-01-01T00:00:00.000,6813292,0.01
NC.GPM.03.EH,2023-01-01T18:30:27.540000,0.614,P,6.401e-07,2023-01-01T00:00:00.000,6662754,0.01
NC.GPM.03.EH,2023-01-01T18:31:00.030000,0.796,P,6.353e-07,2023-01-01T00:00:00.000,6666003,0.01
NC.GPM.03.EH,2023-01-01T18:35:31.770000,0.592,P,7.052e-06,2023-01-01T00:00:00.000,6693177,0.01
NC.GPM.03.EH,2023-01-01T18:40:28.700000,0.831,P,4.941e-07,2023-01-01T00:00:00.000,6722870,0.01
NC.GPM.03.EH,2023-01-01T18:47:38.560000,0.847,P,4.946e-07,2023-01-01T00:00:00.000,6765856,0.01
NC.GPM.03.EH,2023-01-01T18:51:46.010000,0.358,P,1.202e-06,2023-01-01T00:00:00.000,6790601,0.01
NC.GPM.03.EH,2023-01-01T18:59:23.170000,0.85,P,5.578e-07,2023-01-01T00:00:00.000,6836317,0.01
NC.GPM.03.EH,2023-01-01T18:30:22.800000,0.745,S,5.284e-07,2023-01-01T00:00:00.000,6662280,0.01
NC.GPM.03.EH,2023-01-01T18:30:29.390000,0.471,S,6.401e-07,2023-01-01T00:00:00.000,6662939,0.01
NC.GPM.03.EH,2023-01-01T18:31:02.440000,0.675,S,6.353e-07,2023-01-01T00:00:00.000,6666244,0.01
NC.GPM.03.EH,2023-01-01T18:32:00.190000,0.519,S,5.095e-07,2023-01-01T00:00:00.000,6672019,0.01
NC.GPM.03.EH,2023-01-01T18:40:31.070000,0.328,S,3.045e-07,2023-01-01T00:00:00.000,6723107,0.01
NC.GPM.03.EH,2023-01-01T18:47:40.400000,0.873,S,4.946e-07,2023-01-01T00:00:00.000,6766040,0.01
NC.GPM.03.EH,2023-01-01T18:59:27.790000,0.74,S,5.578e-07,2023-01-01T00:00:00.000,6836779,0.01
NC.GROB.01.EH,2023-01-01T18:35:23.580000,0.931,P,5.101e-05,2023-01-01T00:00:00.000,6692358,0.01
NC.GROB.01.EH,2023-01-01T18:46:39.150000,0.307,P,1.564e-07,2023-01-01T00:00:00.000,6759915,0.01
NC.GROB.01.EH,2023-01-01T18:52:07.830000,0.342,P,2.644e-07,2023-01-01T00:00:00.000,6792783,0.01
NC.GROB.01.EH,2023-01-01T18:35:56.810000,0.356,S,6.488e-05,2023-01-01T00:00:00.000,6695681,0.01
NC.GROB.01.EH,2023-01-01T18:52:10.410000,0.487,S,2.644e-07,2023-01-01T00:00:00.000,6793041,0.01
NC.GRT.01.HH,2023-01-01T18:35:32.290000,0.498,P,1.077e-05,2023-01-01T00:00:00.000,6693229,0.01
NC.GRT.01.HH,2023-01-01T18:49:46.050000,0.372,P,4.039e-07,2023-01-01T00:00:00.000,6778605,0.01
NC.GRT.01.HH,2023-01-01T18:53:43.590000,0.452,P,2.206e-07,2023-01-01T00:00:00.000,6802359,0.01
NC.GRT.01.HH,2023-01-01T18:45:49.690000,0.573,S,8.637e-07,2023-01-01T00:00:00.000,6754969,0.01
NC.GRT.01.HH,2023-01-01T18:49:51.560000,0.447,S,4.039e-07,2023-01-01T00:00:00.000,6779156,0.01
NC.GSN.01.EH,2023-01-01T18:35:29.243000,0.856,P,1.49e-05,2023-01-01T00:00:00.003,6692924,0.01
NC.GSN.01.EH,2023-01-01T18:55:35.933000,0.65,P,8.048e-08,2023-01-01T00:00:00.003,6813593,0.01
NC.GSN.01.EH,2023-01-01T18:32:45.013000,0.55,S,9.764e-08,2023-01-01T00:00:00.003,6676501,0.01
NC.GSN.01.EH,2023-01-01T18:37:41.353000,0.303,S,5.026e-07,2023-01-01T00:00:00.003,6706135,0.01
NC.GSR.01.HH,2023-01-01T18:35:29.910000,0.747,P,2.575e-05,2023-01-01T00:00:00.000,6692991,0.01
NC.GSR.01.HH,2023-01-01T18:54:16.080000,0.463,S,8.428e-07,2023-01-01T00:00:00.000,6805608,0.01
NC.GSX.01.HH,2023-01-01T18:35:34.400000,0.639,P,3.239e-06,2023-01-01T00:00:00.000,6693440,0.01
NC.GSX.01.HH,2023-01-01T18:49:28.470000,0.407,P,3.682e-07,2023-01-01T00:00:00.000,6776847,0.01
NC.GSX.01.HH,2023-01-01T18:54:57.960000,0.408,P,1.92e-07,2023-01-01T00:00:00.000,6809796,0.01
NC.GSX.01.HH,2023-01-01T18:47:48.210000,0.609,S,1.916e-07,2023-01-01T00:00:00.000,6766821,0.01
NC.GSX.01.HH,2023-01-01T18:49:31.330000,0.398,S,3.682e-07,2023-01-01T00:00:00.000,6777133,0.01
NC.GSX.01.HH,2023-01-01T18:51:49.570000,0.374,S,1.805e-07,2023-01-01T00:00:00.000,6790957,0.01
NC.GSX.01.HH,2023-01-01T18:52:01.210000,0.361,S,4.837e-07,2023-01-01T00:00:00.000,6792121,0.01
NC.GTC..EH,2023-01-01T18:53:12.920000,0.307,P,7.9e-09,2023-01-01T00:00:00.000,6799292,0.01
NC.GVA.01.EH,2023-01-01T18:33:38.010000,0.468,P,1.44e-07,2023-01-01T00:00:00.000,6681801,0.01
NC.GVA.01.EH,2023-01-01T18:35:24.270000,0.88,P,2.79e-05,2023-01-01T00:00:00.000,6692427,0.01
NC.GWKB.01.HH,2023-01-01T18:31:21.840000,0.693,P,4.152e-07,2023-01-01T00:00:00.000,6668184,0.01
NC.GWKB.01.HH,2023-01-01T18:31:59.390000,0.818,P,6.089e-07,2023-01-01T00:00:00.000,6671939,0.01
NC.GWKB.01.HH,2023-01-01T18:33:34.030000,0.309,P,7.1e-07,2023-01-01T00:00:00.000,6681403,0.01
NC.GWKB.01.HH,2023-01-01T18:41:52.730000,0.448,P,5.125e-07,2023-01-01T00:00:00.000,6731273,0.01
NC.GWKB.01.HH,2023-01-01T18:44:22.420000,0.694,P,8.159e-07,2023-01-01T00:00:00.000,6746242,0.01
NC.GWKB.01.HH,2023-01-01T18:44:38.930000,0.491,P,5.73e-07,2023-01-01T00:00:00.000,6747893,0.01
NC.GWKB.01.HH,2023-01-01T18:44:47.630000,0.522,P,3.452e-07,2023-01-01T00:00:00.000,6748763,0.01
NC.GWKB.01.HH,2023-01-01T18:45:20.290000,0.315,P,3.08e-07,2023-01-01T00:00:00.000,6752029,0.01
NC.GWKB.01.HH,2023-01-01T18:49:19.930000,0.886,P,5.263e-07,2023-01-01T00:00:00.000,6775993,0.01
NC.GWKB.01.HH,2023-01-01T18:50:37.770000,0.35,P,3.846e-07,2023-01-01T00:00:00.000,6783777,0.01
NC.GWKB.01.HH,2023-01-01T18:50:47.080000,0.345,P,4.916e-07,2023-01-01T00:00:00.000,6784708,0.01
NC.GWKB.01.HH,2023-01-01T18:50:56.040000,0.956,P,8.152e-07,2023-01-01T00:00:00.000,6785604,0.01
NC.GWKB.01.HH,2023-01-01T18:51:05.800000,0.352,P,5.744e-07,2023-01-01T00:00:00.000,6786580,0.01
NC.GWKB.01.HH,2023-01-01T18:51:15.210000,0.574,P,3.492e-07,2023-01-01T00:00:00.000,6787521,0.01
NC.GWKB.01.HH,2023-01-01T18:51:19.080000,0.455,P,4.118e-07,2023-01-01T00:00:00.000,6787908,0.01
NC.GWKB.01.HH,2023-01-01T18:51:49.290000,0.499,P,2.412e-07,2023-01-01T00:00:00.000,6790929,0.01
NC.GWKB.01.HH,2023-01-01T18:51:56.640000,0.841,P,4.599e-07,2023-01-01T00:00:00.000,6791664,0.01
NC.GWKB.01.HH,2023-01-01T18:56:47.690000,0.739,P,9.727e-07,2023-01-01T00:00:00.000,6820769,0.01
NC.GWKB.01.HH,2023-01-01T18:59:43.520000,0.453,P,9.181e-07,2023-01-01T00:00:00.000,6838352,0.01
NC.GWKB.01.HH,2023-01-01T18:32:02.450000,0.546,S,6.732e-07,2023-01-01T00:00:00.000,6672245,0.01
NC.GWKB.01.HH,2023-01-01T18:33:24.660000,0.787,S,8.906e-07,2023-01-01T00:00:00.000,6680466,0.01
NC.GWKB.01.HH,2023-01-01T18:33:34.020000,0.338,S,7.1e-07,2023-01-01T00:00:00.000,6681402,0.01
NC.GWKB.01.HH,2023-01-01T18:44:49.710000,0.34,S,3.452e-07,2023-01-01T00:00:00.000,6748971,0.01
NC.GWKB.01.HH,2023-01-01T18:45:21.690000,0.689,S,3.08e-07,2023-01-01T00:00:00.000,6752169,0.01
NC.GWKB.01.HH,2023-01-01T18:50:47.140000,0.393,S,8.152e-07,2023-01-01T00:00:00.000,6784714,0.01
NC.GWKB.01.HH,2023-01-01T18:51:10.350000,0.591,S,5.744e-07,2023-01-01T00:00:00.000,6787035,0.01
NC.GWKB.01.HH,2023-01-01T18:51:51.740000,0.771,S,4.599e-07,2023-01-01T00:00:00.000,6791174,0.01
NC.GWKB.01.HH,2023-01-01T18:56:55.470000,0.308,S,9.727e-07,2023-01-01T00:00:00.000,6821547,0.01
NC.GWR.01.EH,2023-01-01T18:35:25.270000,0.874,P,5.937e-05,2023-01-01T00:00:00.000,6692527,0.01
NC.GWR.01.EH,2023-01-01T18:55:31.410000,0.734,P,1.715e-07,2023-01-01T00:00:00.000,6813141,0.01
NC.GWR.01.EH,2023-01-01T18:59:30.350000,0.489,P,1.972e-07,2023-01-01T00:00:00.000,6837035,0.01
NC.GWW.01.EH,2023-01-01T18:31:28.340000,0.58,P,8.68e-07,2023-01-01T00:00:00.000,6668834,0.01
NC.GWW.01.EH,2023-01-01T18:33:33.410000,0.434,P,2.189e-07,2023-01-01T00:00:00.000,6681341,0.01
NC.GWW.01.EH,2023-01-01T18:35:28.970000,0.939,P,2.069e-05,2023-01-01T00:00:00.000,6692897,0.01
NC.GWW.01.EH,2023-01-01T18:44:22.300000,0.356,P,3.798e-07,2023-01-01T00:00:00.000,6746230,0.01
NC.GWW.01.EH,2023-01-01T18:44:36.570000,0.385,P,1.678e-07,2023-01-01T00:00:00.000,6747657,0.01
NC.GWW.01.EH,2023-01-01T18:48:14.240000,0.664,P,7.311e-07,2023-01-01T00:00:00.000,6769424,0.01
NC.GWW.01.EH,2023-01-01T18:31:32.530000,0.729,S,8.68e-07,2023-01-01T00:00:00.000,6669253,0.01
NC.GWW.01.EH,2023-01-01T18:40:56.040000,0.384,S,3.962e-07,2023-01-01T00:00:00.000,6725604,0.01
NC.GWW.01.EH,2023-01-01T18:44:22.340000,0.303,S,3.798e-07,2023-01-01T00:00:00.000,6746234,0.01
NC.GWW.01.EH,2023-01-01T18:51:39.690000,0.401,S,3.873e-07,2023-01-01T00:00:00.000,6789969,0.01
NC.GWW.01.EH,2023-01-01T18:55:34.960000,0.704,S,2.445e-07,2023-01-01T00:00:00.000,6813496,0.01
NC.HAZ.01.EH,2023-01-01T18:32:30.600000,0.301,P,1.101e-07,2023-01-01T00:00:00.000,6675060,0.01
NC.HAZ.01.EH,2023-01-01T18:57:21.040000,0.656,P,2.736e-07,2023-01-01T00:00:00.000,6824104,0.01
NC.HAZ.01.EH,2023-01-01T18:58:08.510000,0.682,P,9.323e-08,2023-01-01T00:00:00.000,6828851,0.01
NC.HAZ.01.EH,2023-01-01T18:33:23.070000,0.445,S,1.49e-07,2023-01-01T00:00:00.000,6680307,0.01
NC.HAZ.01.EH,2023-01-01T18:57:23.730000,0.398,S,2.736e-07,2023-01-01T00:00:00.000,6824373,0.01
NC.HAZ.01.EH,2023-01-01T18:58:11.390000,0.4,S,9.323e-08,2023-01-01T00:00:00.000,6829139,0.01
NC.HBC.01.EH,2023-01-01T18:36:05.813000,0.631,P,3.898e-06,2023-01-01T00:00:00.003,6696581,0.01
NC.HBH.01.EH,2023-01-01T18:36:04.273000,0.822,P,1.119e-05,2023-01-01T00:00:00.003,6696427,0.01
NC.HBH.01.EH,2023-01-01T18:52:09.763000,0.471,P,3.161e-06,2023-01-01T00:00:00.003,6792976,0.01
NC.HCA..EH,2023-01-01T18:33:13.690000,0.323,P,1.932e-07,2023-01-01T00:00:00.000,6679369,0.01
NC.HCA..EH,2023-01-01T18:34:30.890000,0.435,P,1.271e-07,2023-01-01T00:00:00.000,6687089,0.01
NC.HCA..EH,2023-01-01T18:36:02.490000,0.9,P,8.324e-06,2023-01-01T00:00:00.000,6696249,0.01
NC.HCA..EH,2023-01-01T18:43:55.890000,0.384,P,3.528e-07,2023-01-01T00:00:00.000,6743589,0.01
NC.HCA..EH,2023-01-01T18:45:45.530000,0.303,P,3.935e-07,2023-01-01T00:00:00.000,6754553,0.01
NC.HCA..EH,2023-01-01T18:49:40.860000,0.735,P,2.618e-07,2023-01-01T00:00:00.000,6778086,0.01
NC.HCA..EH,2023-01-01T18:50:25.660000,0.357,P,1.749e-07,2023-01-01T00:00:00.000,6782566,0.01
NC.HCA..EH,2023-01-01T18:44:02.120000,0.571,S,3.528e-07,2023-01-01T00:00:00.000,6744212,0.01
NC.HCA..EH,2023-01-01T18:45:49.110000,0.359,S,3.935e-07,2023-01-01T00:00:00.000,6754911,0.01
NC.HCBB.01.EH,2023-01-01T18:36:02.090000,0.789,P,5.777e-06,2023-01-01T00:00:00.000,6696209,0.01
NC.HCRB.01.EH,2023-01-01T18:34:10.840000,0.565,P,8.911e-07,2023-01-01T15:51:07.000,978384,0.01
NC.HCRB.01.EH,2023-01-01T18:36:02.050000,0.901,P,6.777e-06,2023-01-01T15:51:07.000,989505,0.01
NC.HCRB.01.EH,2023-01-01T18:40:39.390000,0.788,P,4.114e-07,2023-01-01T15:51:07.000,1017239,0.01
NC.HCRB.01.EH,2023-01-01T18:42:08.470000,0.942,P,5.261e-07,2023-01-01T15:51:07.000,1026147,0.01
NC.HCRB.01.EH,2023-01-01T18:49:43.990000,0.405,P,4.361e-07,2023-01-01T15:51:07.000,1071699,0.01
NC.HCRB.01.EH,2023-01-01T18:34:12.730000,0.334,S,8.911e-07,2023-01-01T15:51:07.000,978573,0.01
NC.HCRB.01.EH,2023-01-01T18:42:09.790000,0.35,S,2.565e-07,2023-01-01T15:51:07.000,1026279,0.01
NC.HES.01.EH,2023-01-01T18:36:02.233000,0.799,P,1.351e-05,2023-01-01T00:00:00.003,6696223,0.01
NC.HFP..EH,2023-01-01T18:36:04.270000,0.711,P,1.578e-06,2023-01-01T00:00:00.000,6696427,0.01
NC.HGS.03.EH,2023-01-01T18:36:01.863000,0.875,P,6.419e-06,2023-01-01T00:00:00.003,6696186,0.01
NC.HLB.01.EH,2023-01-01T18:36:12.153000,0.304,P,5.298e-06,2023-01-01T00:00:00.003,6697215,0.01
NC.HLB.01.EH,2023-01-01T18:56:27.123000,0.383,P,6.295e-06,2023-01-01T00:00:00.003,6818712,0.01
NC.HLB.01.EH,2023-01-01T18:30:13.573000,0.331,S,4.116e-06,2023-01-01T00:00:00.003,6661357,0.01
NC.HLB.01.EH,2023-01-01T18:55:59.293000,0.344,S,1.462e-06,2023-01-01T00:00:00.003,6815929,0.01
NC.HLP..EH,2023-01-01T18:33:23.810000,0.489,P,2.919e-06,2023-01-01T00:00:00.000,6680381,0.01
NC.HLP..EH,2023-01-01T18:36:00.720000,0.929,P,0.000157,2023-01-01T00:00:00.000,6696072,0.01
NC.HLP..EH,2023-01-01T18:33:23.780000,0.329,S,2.919e-06,2023-01-01T00:00:00.000,6680378,0.01
NC.HLP..EH,2023-01-01T18:36:26.770000,0.372,S,4.623e-05,2023-01-01T00:00:00.000,6698677,0.01
NC.HMP.01.EH,2023-01-01T18:36:01.493000,0.872,P,4.159e-06,2023-01-01T00:00:00.003,6696149,0.01
NC.HMP.01.EH,2023-01-01T18:50:22.653000,0.328,P,1.353e-07,2023-01-01T00:00:00.003,6782265,0.01
NC.HMP.01.EH,2023-01-01T18:52:13.213000,0.511,P,9.259e-08,2023-01-01T00:00:00.003,6793321,0.01
NC.HMP.01.EH,2023-01-01T18:53:02.823000,0.943,P,3.222e-07,2023-01-01T00:00:00.003,6798282,0.01
NC.HMP.01.EH,2023-01-01T18:59:23.563000,0.718,P,2.067e-07,2023-01-01T00:00:00.003,6836356,0.01
NC.HMP.01.EH,2023-01-01T18:31:53.873000,0.405,S,1.351e-07,2023-01-01T00:00:00.003,6671387,0.01
NC.HMP.01.EH,2023-01-01T18:50:30.603000,0.669,S,1.353e-07,2023-01-01T00:00:00.003,6783060,0.01
NC.HMP.01.EH,2023-01-01T18:54:45.963000,0.458,S,2.259e-07,2023-01-01T00:00:00.003,6808596,0.01
NC.HMP.01.EH,2023-01-01T18:56:41.673000,0.405,S,1.784e-07,2023-01-01T00:00:00.003,6820167,0.01
NC.HMP.01.EH,2023-01-01T18:59:26.643000,0.636,S,2.067e-07,2023-01-01T00:00:00.003,6836664,0.01
NC.HMS.01.EH,2023-01-01T18:33:47.773000,0.424,P,1.669e-07,2023-01-01T00:00:00.003,6682777,0.01
NC.HMS.01.EH,2023-01-01T18:36:00.073000,0.41,P,3.363e-06,2023-01-01T00:00:00.003,6696007,0.01
NC.HMS.01.EH,2023-01-01T18:55:07.813000,0.537,P,5.131e-07,2023-01-01T00:00:00.003,6810781,0.01
NC.HMS.01.EH,2023-01-01T18:55:34.693000,0.45,P,1.725e-07,2023-01-01T00:00:00.003,6813469,0.01
NC.HMS.01.EH,2023-01-01T18:56:03.333000,0.463,P,2.35e-07,2023-01-01T00:00:00.003,6816333,0.01
NC.HMS.01.EH,2023-01-01T18:57:18.053000,0.43,P,1.68e-07,2023-01-01T00:00:00.003,6823805,0.01
NC.HMS.01.EH,2023-01-01T18:33:54.293000,0.477,S,1.637e-07,2023-01-01T00:00:00.003,6683429,0.01
NC.HMS.01.EH,2023-01-01T18:40:48.883000,0.442,S,3.84e-07,2023-01-01T00:00:00.003,6724888,0.01
NC.HMS.01.EH,2023-01-01T18:55:09.893000,0.545,S,4.025e-07,2023-01-01T00:00:00.003,6810989,0.01
NC.HMS.01.EH,2023-01-01T18:55:39.893000,0.516,S,1.725e-07,2023-01-01T00:00:00.003,6813989,0.01
NC.HMS.01.EH,2023-01-01T18:56:04.843000,0.436,S,2.35e-07,2023-01-01T00:00:00.003,6816484,0.01
NC.HMS.01.EH,2023-01-01T18:57:18.133000,0.544,S,1.68e-07,2023-01-01T00:00:00.003,6823813,0.01
NC.HMS.01.EH,2023-01-01T18:58:26.003000,0.849,S,3.115e-07,2023-01-01T00:00:00.003,6830600,0.01
NC.HSFB.01.EH,2023-01-01T18:30:14.243000,0.357,P,2.57e-07,2023-01-01T00:00:00.003,6661424,0.01
NC.HSFB.01.EH,2023-01-01T18:36:04.553000,0.865,P,4.988e-06,2023-01-01T00:00:00.003,6696455,0.01
NC.HSFB.01.EH,2023-01-01T18:40:10.553000,0.316,P,3.689e-07,2023-01-01T00:00:00.003,6721055,0.01
NC.HSFB.01.EH,2023-01-01T18:45:03.883000,0.353,P,4.582e-07,2023-01-01T00:00:00.003,6750388,0.01
NC.HSFB.01.EH,2023-01-01T18:47:20.803000,0.653,P,5.358e-07,2023-01-01T00:00:00.003,6764080,0.01
NC.HSFB.01.EH,2023-01-01T18:57:43.033000,0.316,P,3.332e-07,2023-01-01T00:00:00.003,6826303,0.01
NC.HSFB.01.EH,2023-01-01T18:57:56.603000,0.391,P,2.765e-07,2023-01-01T00:00:00.003,6827660,0.01
NC.HSFB.01.EH,2023-01-01T18:47:24.583000,0.537,S,5.358e-07,2023-01-01T00:00:00.003,6764458,0.01
NC.HSL.02.EH,2023-01-01T18:36:05.630000,0.621,P,8.674e-06,2023-01-01T00:00:00.000,6696563,0.01
NC.JBG..EH,2023-01-01T18:35:53.630000,0.744,P,9.102e-06,2023-01-01T00:00:00.000,6695363,0.01
NC.JBG..EH,2023-01-01T18:35:57.590000,0.34,S,9.102e-06,2023-01-01T00:00:00.000,6695759,0.01
NC.JBMB..EH,2023-01-01T18:30:06.630000,0.654,P,1.807e-05,2023-01-01T00:00:00.000,6660663,0.01
NC.JBMB..EH,2023-01-01T18:35:54.850000,0.607,P,5.184e-05,2023-01-01T00:00:00.000,6695485,0.01
NC.JBMB..EH,2023-01-01T18:39:08.530000,0.461,P,7.367e-06,2023-01-01T00:00:00.000,6714853,0.01
NC.JBMB..EH,2023-01-01T18:44:21.080000,0.305,P,1.374e-05,2023-01-01T00:00:00.000,6746108,0.01
NC.JBMB..EH,2023-01-01T18:59:19.430000,0.43,P,1.064e-05,2023-01-01T00:00:00.000,6835943,0.01
NC.JBMB..EH,2023-01-01T18:33:56.030000,0.301,S,8.712e-06,2023-01-01T00:00:00.000,6683603,0.01
NC.JBMB..EH,2023-01-01T18:35:56.330000,0.551,S,5.184e-05,2023-01-01T00:00:00.000,6695633,0.01
NC.JBMB..EH,2023-01-01T18:39:11.070000,0.444,S,7.367e-06,2023-01-01T00:00:00.000,6715107,0.01
NC.JBMB..EH,2023-01-01T18:44:23.530000,0.385,S,1.374e-05,2023-01-01T00:00:00.000,6746353,0.01
NC.JBMB..EH,2023-01-01T18:47:36.080000,0.443,S,7.004e-06,2023-01-01T00:00:00.000,6765608,0.01
NC.JBMB..EH,2023-01-01T18:59:27.400000,0.545,S,1.064e-05,2023-01-01T00:00:00.000,6836740,0.01
NC.JBR..EH,2023-01-01T18:35:57.130000,0.728,P,1.402e-06,2023-01-01T00:00:00.000,6695713,0.01
NC.JBR..EH,2023-01-01T18:36:00.810000,0.583,S,1.402e-06,2023-01-01T00:00:00.000,6696081,0.01
NC.JBR..EH,2023-01-01T18:44:05.810000,0.417,S,1.354e-06,2023-01-01T00:00:00.000,6744581,0.01
NC.JCC.01.HN,2023-01-01T18:35:59.840000,0.615,P,2.185e-05,2023-01-01T00:00:00.000,6695984,0.01
